CustomerID,Tenure Months_x,Contract_x,Monthly Charges_x,Total Charges,Internet Service,Payment Method,Charges Band,Churn Label_x,CLTV,Churn_Probability,Predicted_Churn,Risk_Tier
8608-OZTLB,38,One year,74.05,2802.3,DSL,Electronic check,High ($65-95),No,5975,0.027649698604278083,0,Very Low Risk
2335-GSODA,23,Two year,40.1,857.75,DSL,Mailed check,Medium ($35-65),No,2327,0.03990016934409998,0,Very Low Risk
1952-DVVSW,10,One year,20.1,184.4,No,Mailed check,Low (<$35),No,3509,0.10375340379108408,0,Very Low Risk
6656-GULJQ,72,Two year,83.55,6093.3,DSL,Credit card (automatic),High ($65-95),No,5940,0.005644695863560877,0,Very Low Risk
9853-JFZDU,35,Month-to-month,56.85,1861.1,DSL,Electronic check,Medium ($35-65),No,3102,0.23118945439951524,0,Very Low Risk
3777-XROBG,58,Two year,19.55,1079.65,No,Credit card (automatic),Low (<$35),No,4125,0.0011610907608448145,0,Very Low Risk
6994-FGRHH,70,One year,106.15,7475.1,Fiber optic,Electronic check,Premium (>$95),No,4649,0.11269838484815393,0,Very Low Risk
4000-VGMQP,38,One year,78.95,2862.55,DSL,Credit card (automatic),High ($65-95),No,2125,0.04733732526545745,0,Very Low Risk
3999-WRNGR,60,Month-to-month,49.75,3069.45,DSL,Electronic check,Medium ($35-65),No,6307,0.15595991782837382,0,Very Low Risk
3466-RITXD,26,Month-to-month,92.4,2349.8,Fiber optic,Credit card (automatic),High ($65-95),No,5461,0.4129534394689045,0,Low Risk
2680-XKKNJ,8,One year,58.2,469.25,DSL,Bank transfer (automatic),Medium ($35-65),No,3325,0.10041589138681252,0,Very Low Risk
2974-GGUXS,36,Month-to-month,91.95,3301.05,Fiber optic,Credit card (automatic),High ($65-95),No,3273,0.5417559788224662,1,Medium Risk
7994-XIRTR,54,One year,65.25,3529.95,DSL,Bank transfer (automatic),High ($65-95),No,6161,0.09162428204558191,0,Very Low Risk
2101-RANCD,55,Month-to-month,73.1,4144.9,Fiber optic,Electronic check,High ($65-95),No,5832,0.6597300732453532,1,Medium Risk
7921-BEPCI,72,Two year,59.75,4265.0,DSL,Bank transfer (automatic),Medium ($35-65),No,4515,0.027930716427710226,0,Very Low Risk
8510-TMWYB,54,Two year,59.8,3246.45,DSL,Bank transfer (automatic),Medium ($35-65),No,5898,0.02595377970584281,0,Very Low Risk
3258-ZKPAI,72,Two year,116.6,8337.45,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5227,0.014220553516507447,0,Very Low Risk
1428-IEDPR,52,Two year,109.3,5731.4,Fiber optic,Electronic check,Premium (>$95),No,5624,0.3096451611302933,0,Low Risk
5298-GSTLM,60,One year,101.4,6176.6,Fiber optic,Bank transfer (automatic),Premium (>$95),No,4483,0.2483140107066774,0,Very Low Risk
4450-YOOHP,39,Month-to-month,50.65,1905.4,DSL,Credit card (automatic),Medium ($35-65),No,5433,0.3828706995422496,0,Low Risk
6728-CZFEI,15,One year,56.15,931.9,DSL,Mailed check,Medium ($35-65),No,5473,0.18778962495129897,0,Very Low Risk
3653-NCRDJ,43,One year,19.2,776.25,No,Mailed check,Low (<$35),No,5594,0.011076378813336523,0,Very Low Risk
6121-TNHBO,63,One year,83.0,5243.05,DSL,Bank transfer (automatic),High ($65-95),No,5428,0.1089714632273149,0,Very Low Risk
5119-NZPTV,2,Month-to-month,70.1,141.65,Fiber optic,Electronic check,High ($65-95),No,5592,0.7246266043030901,1,Medium Risk
6519-ZHPXP,72,Two year,108.3,7679.65,Fiber optic,Bank transfer (automatic),Premium (>$95),No,4183,0.02111928124572644,0,Very Low Risk
3472-QPRCH,40,Two year,25.25,1006.9,No,Credit card (automatic),Low (<$35),No,3217,0.0012769119668400652,0,Very Low Risk
8224-UAXBZ,58,One year,45.35,2540.1,DSL,Electronic check,Medium ($35-65),No,5137,0.22206019811396085,0,Very Low Risk
9610-WCESF,67,Two year,43.9,3097.2,DSL,Electronic check,Medium ($35-65),No,6344,0.1732133679872364,0,Very Low Risk
2486-WYVVE,31,One year,79.3,2484.0,DSL,Mailed check,High ($65-95),No,5238,0.22469838805257505,0,Very Low Risk
3865-ZYKAD,69,Month-to-month,84.9,5785.65,Fiber optic,Credit card (automatic),High ($65-95),No,4503,0.26082338869561084,0,Low Risk
1422-DGUBX,32,One year,79.25,2619.15,Fiber optic,Electronic check,High ($65-95),No,2735,0.4024644660655516,0,Low Risk
2999-AANRQ,21,Two year,71.05,1524.85,DSL,Credit card (automatic),High ($65-95),No,5138,0.07527949628389945,0,Very Low Risk
8668-KNZTI,52,One year,53.75,2790.65,DSL,Electronic check,Medium ($35-65),No,5957,0.12262136470279111,0,Very Low Risk
0480-KYJVA,72,Two year,24.25,1784.5,No,Credit card (automatic),Low (<$35),No,5897,0.002154309627697726,0,Very Low Risk
9746-YKGXB,52,One year,44.25,2276.1,DSL,Bank transfer (automatic),Medium ($35-65),No,6340,0.03710665047264281,0,Very Low Risk
3926-YZVVX,41,One year,50.05,2029.05,DSL,Bank transfer (automatic),Medium ($35-65),No,2157,0.13813085980351117,0,Very Low Risk
6000-UKLWI,41,Two year,20.15,802.35,No,Mailed check,Low (<$35),No,4982,0.03115872717337935,0,Very Low Risk
6332-FBZRI,67,One year,69.35,4653.25,DSL,Credit card (automatic),High ($65-95),No,5589,0.043198742539755045,0,Very Low Risk
2096-XOTMO,16,Month-to-month,19.35,275.9,No,Mailed check,Low (<$35),No,4146,0.0703858452496734,0,Very Low Risk
3266-FTKHB,17,Two year,19.15,343.45,No,Mailed check,Low (<$35),No,2717,0.04217725547941148,0,Very Low Risk
8221-EQDGL,35,Month-to-month,61.0,2130.45,DSL,Mailed check,Medium ($35-65),No,4355,0.1701405588128225,0,Very Low Risk
2346-LOCWC,58,Two year,20.5,1191.4,No,Credit card (automatic),Low (<$35),No,6186,0.0012340178337718875,0,Very Low Risk
0298-XACET,52,Two year,50.2,2554.0,DSL,Mailed check,Medium ($35-65),No,5396,0.012303197458294701,0,Very Low Risk
7560-QJAVJ,70,Two year,79.6,5589.45,DSL,Bank transfer (automatic),High ($65-95),No,5474,0.03492165752064009,0,Very Low Risk
2995-YWTCD,19,Two year,24.9,467.7,No,Bank transfer (automatic),Low (<$35),No,5396,0.013135910754842434,0,Very Low Risk
9137-UIYPG,35,Month-to-month,106.9,3756.45,Fiber optic,Electronic check,Premium (>$95),No,5447,0.1700609305550114,0,Very Low Risk
2809-ZMYOQ,32,Month-to-month,101.35,3334.9,Fiber optic,Electronic check,Premium (>$95),No,4341,0.7847254144797862,1,High Risk
5084-OOVCJ,17,Month-to-month,55.35,920.5,DSL,Credit card (automatic),Medium ($35-65),No,5465,0.08736668707496995,0,Very Low Risk
0254-WWRKD,67,One year,50.55,3431.75,DSL,Credit card (automatic),Medium ($35-65),No,5122,0.031345992911930486,0,Very Low Risk
7727-SHVZV,9,Month-to-month,19.5,150.35,No,Bank transfer (automatic),Low (<$35),No,4883,0.31549051726989585,0,Low Risk
5339-PXDVH,4,Month-to-month,90.65,367.95,Fiber optic,Electronic check,High ($65-95),No,3559,0.5777853093394755,1,Medium Risk
2205-LPVGL,58,One year,89.85,5125.75,Fiber optic,Bank transfer (automatic),High ($65-95),No,5035,0.028544826977962078,0,Very Low Risk
8782-NUUOL,60,One year,79.0,4801.1,DSL,Mailed check,High ($65-95),No,4807,0.07434164328985082,0,Very Low Risk
7601-WFVZV,1,Month-to-month,19.55,19.55,No,Mailed check,Low (<$35),No,3718,0.3688844522926233,0,Low Risk
4609-KNNWG,27,Two year,19.9,550.1,No,Mailed check,Low (<$35),No,4870,0.006564862132001813,0,Very Low Risk
4868-AADLV,66,One year,116.25,7862.25,Fiber optic,Electronic check,Premium (>$95),No,4578,0.06608269403874545,0,Very Low Risk
9529-OFXHY,15,Month-to-month,87.75,1242.2,Fiber optic,Bank transfer (automatic),High ($65-95),No,5415,0.4821168064073246,0,Low Risk
2669-QVCRG,41,Month-to-month,81.3,3190.65,Fiber optic,Credit card (automatic),High ($65-95),No,2299,0.39115952574690405,0,Low Risk
2478-EEWWM,59,Month-to-month,44.3,2666.75,DSL,Electronic check,Medium ($35-65),No,5905,0.6140476146971217,1,Medium Risk
9174-IHETN,50,Two year,70.35,3533.6,Fiber optic,Credit card (automatic),High ($65-95),No,5521,0.05470040246324058,0,Very Low Risk
2233-TXSIU,17,One year,44.45,792.15,DSL,Credit card (automatic),Medium ($35-65),No,3522,0.07823796536711775,0,Very Low Risk
9644-UMGQA,6,Month-to-month,49.15,295.65,DSL,Electronic check,Medium ($35-65),No,4076,0.349766299643763,0,Low Risk
3256-EZDBI,51,Month-to-month,29.45,1459.35,DSL,Credit card (automatic),Low (<$35),No,6285,0.22801882773320312,0,Very Low Risk
0419-YAAPX,49,Month-to-month,85.3,4297.95,Fiber optic,Credit card (automatic),High ($65-95),No,4696,0.3718414281273886,0,Low Risk
0872-CASZJ,59,One year,69.1,4096.9,DSL,Mailed check,High ($65-95),No,4765,0.0791409679237453,0,Very Low Risk
4726-DLWQN,50,Month-to-month,70.35,3454.6,DSL,Bank transfer (automatic),High ($65-95),No,5596,0.19121033539929386,0,Very Low Risk
8164-OCKUJ,59,Two year,20.6,1286.0,No,Mailed check,Low (<$35),No,6325,0.00183387510534607,0,Very Low Risk
3094-JOJAI,18,Month-to-month,74.15,1387.0,Fiber optic,Mailed check,High ($65-95),No,2643,0.4639870350210071,0,Low Risk
9494-MRNYX,10,Month-to-month,75.05,786.3,Fiber optic,Electronic check,High ($65-95),No,3399,0.6837219857798772,1,Medium Risk
2599-CZABP,14,One year,44.6,641.25,DSL,Electronic check,Medium ($35-65),No,4612,0.35000969807607235,0,Low Risk
7945-PRBVF,35,Two year,21.45,705.45,No,Bank transfer (automatic),Low (<$35),No,3967,0.031167878269146656,0,Very Low Risk
4544-RXFMG,8,One year,43.45,345.5,DSL,Mailed check,Medium ($35-65),No,4184,0.1784825150515771,0,Very Low Risk
0859-YGKFW,18,One year,20.05,345.9,No,Bank transfer (automatic),Low (<$35),No,4458,0.021017401519185817,0,Very Low Risk
1150-FTQGN,60,One year,94.15,5811.8,Fiber optic,Bank transfer (automatic),High ($65-95),No,6399,0.03814074987418948,0,Very Low Risk
7196-LIWRH,6,Two year,19.55,124.45,No,Mailed check,Low (<$35),No,5980,0.11755485761192375,0,Very Low Risk
5448-VWNAM,19,Month-to-month,75.9,1375.6,DSL,Mailed check,High ($65-95),No,4198,0.09651915639562123,0,Very Low Risk
1177-XZBJL,53,One year,64.15,3491.55,DSL,Bank transfer (automatic),Medium ($35-65),No,5570,0.02582657250682622,0,Very Low Risk
3518-FSTWG,72,Two year,109.55,7920.7,Fiber optic,Bank transfer (automatic),Premium (>$95),No,4086,0.10908200130753758,0,Very Low Risk
9330-VOFSZ,60,Two year,110.8,6640.7,Fiber optic,Credit card (automatic),Premium (>$95),No,5942,0.14416637667564752,0,Very Low Risk
0939-EREMR,13,Month-to-month,53.45,718.1,DSL,Mailed check,Medium ($35-65),No,4335,0.15607157901880475,0,Very Low Risk
9389-ACWBI,5,Month-to-month,69.95,320.4,Fiber optic,Credit card (automatic),High ($65-95),No,3850,0.28037137781238414,0,Low Risk
3644-QXEHN,13,Month-to-month,97.0,1334.45,Fiber optic,Electronic check,Premium (>$95),No,5282,0.16324344488406758,0,Very Low Risk
2911-IJORQ,37,One year,90.6,3358.65,DSL,Bank transfer (automatic),High ($65-95),No,2546,0.13678531258190685,0,Very Low Risk
5921-NGYRH,64,Month-to-month,73.55,4764.0,Fiber optic,Mailed check,High ($65-95),No,5018,0.2541024894102748,0,Low Risk
5998-DZLYR,61,Two year,94.35,5703.0,Fiber optic,Bank transfer (automatic),High ($65-95),No,4676,0.1274514736978901,0,Very Low Risk
3985-HOYPM,26,One year,19.4,525.55,No,Mailed check,Low (<$35),No,4602,0.02948339351896426,0,Very Low Risk
9548-LERKT,24,Two year,19.75,483.15,No,Mailed check,Low (<$35),No,3455,0.048645875787623485,0,Very Low Risk
6576-FBXOJ,17,One year,54.6,934.8,DSL,Electronic check,Medium ($35-65),No,4590,0.2347205942310074,0,Very Low Risk
4310-KEDTB,26,Month-to-month,29.8,786.5,DSL,Mailed check,Low (<$35),No,3746,0.20584633949816772,0,Very Low Risk
4062-HBMOS,52,Month-to-month,103.05,5364.8,Fiber optic,Electronic check,Premium (>$95),No,5432,0.6835809504589797,1,Medium Risk
2676-ISHSF,1,Month-to-month,20.3,20.3,No,Mailed check,Low (<$35),No,5203,0.564401087534861,1,Medium Risk
9236-NDUCW,21,Two year,35.1,770.4,DSL,Mailed check,Medium ($35-65),No,2991,0.0540534600064425,0,Very Low Risk
4753-PADAS,67,One year,105.7,6816.95,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5027,0.3360287195932576,0,Low Risk
6103-QCKFX,44,Month-to-month,56.25,2419.55,DSL,Bank transfer (automatic),Medium ($35-65),No,3918,0.07659102454984766,0,Very Low Risk
7781-EWARA,70,One year,60.35,4138.7,DSL,Electronic check,Medium ($35-65),No,4122,0.0789149272379581,0,Very Low Risk
7018-FPXHH,56,Two year,59.8,3457.45,DSL,Bank transfer (automatic),Medium ($35-65),No,4964,0.011493134346633809,0,Very Low Risk
0572-ZJKLT,46,Two year,99.65,4630.2,Fiber optic,Mailed check,Premium (>$95),No,4736,0.04716790166317291,0,Very Low Risk
5135-RDDQL,63,Two year,50.65,3221.25,DSL,Bank transfer (automatic),Medium ($35-65),No,4847,0.023512376312074482,0,Very Low Risk
1353-LJWEM,11,Month-to-month,60.9,688.5,DSL,Electronic check,Medium ($35-65),No,2726,0.3382068789696922,0,Low Risk
1794-SWWKL,15,Month-to-month,59.65,867.1,DSL,Bank transfer (automatic),Medium ($35-65),No,3974,0.11332295162964512,0,Very Low Risk
6166-YIPFO,72,Two year,64.7,4746.05,DSL,Electronic check,Medium ($35-65),No,6075,0.08024289312634225,0,Very Low Risk
9332-GYWLO,6,Month-to-month,54.85,355.1,DSL,Electronic check,Medium ($35-65),No,5729,0.30464963363209036,0,Low Risk
4184-VODJZ,63,One year,91.35,5764.7,Fiber optic,Electronic check,High ($65-95),No,4512,0.11365818950199091,0,Very Low Risk
1092-WPIVQ,18,Two year,25.1,428.45,No,Mailed check,Low (<$35),No,3675,0.014781581066328582,0,Very Low Risk
7233-IOQNP,43,Month-to-month,34.0,1505.35,DSL,Bank transfer (automatic),Low (<$35),No,5409,0.24271883488730148,0,Very Low Risk
2834-JKOOW,15,One year,45.9,693.45,DSL,Mailed check,Medium ($35-65),No,3572,0.09065159258930441,0,Very Low Risk
2400-FEQME,55,Two year,20.5,1177.95,No,Mailed check,Low (<$35),No,5011,0.002959106911352522,0,Very Low Risk
4957-SREEC,70,Two year,20.35,1458.1,No,Credit card (automatic),Low (<$35),No,5748,0.001020577726577793,0,Very Low Risk
0230-UBYPQ,63,One year,36.1,2298.9,DSL,Bank transfer (automatic),Medium ($35-65),No,5089,0.10326900131657524,0,Very Low Risk
4923-ADWXJ,25,Month-to-month,65.8,1679.65,DSL,Bank transfer (automatic),High ($65-95),No,3962,0.28170839834393396,0,Low Risk
1763-KUAAW,18,One year,20.35,369.6,No,Bank transfer (automatic),Low (<$35),No,4713,0.11828218366695134,0,Very Low Risk
1104-TNLZA,28,Month-to-month,105.8,2998.0,Fiber optic,Electronic check,Premium (>$95),No,4174,0.6042965662919288,1,Medium Risk
5195-KPUNQ,53,One year,96.75,5206.55,Fiber optic,Mailed check,Premium (>$95),No,4766,0.20168077349090946,0,Very Low Risk
3439-GVUSX,1,Month-to-month,24.4,24.4,DSL,Mailed check,Low (<$35),No,4570,0.5995248545802119,1,Medium Risk
5949-HGVJL,26,Month-to-month,73.05,1959.5,DSL,Electronic check,High ($65-95),No,2753,0.32788172771940005,0,Low Risk
5203-XEHAX,34,One year,64.35,2053.05,DSL,Electronic check,Medium ($35-65),No,3445,0.11667682336358111,0,Very Low Risk
1635-HDGFT,19,Two year,20.5,398.55,No,Mailed check,Low (<$35),No,4855,0.015168943678997985,0,Very Low Risk
8050-XGRVL,62,One year,54.75,3425.35,DSL,Credit card (automatic),Medium ($35-65),No,5010,0.02725896579745876,0,Very Low Risk
9828-QHFBK,24,Month-to-month,51.15,1275.7,DSL,Electronic check,Medium ($35-65),No,5796,0.4612276060866457,0,Low Risk
3908-MKIMJ,68,Two year,41.95,2965.75,DSL,Electronic check,Medium ($35-65),No,5607,0.13303963934208685,0,Very Low Risk
5012-YSPJJ,31,Month-to-month,54.35,1647.0,DSL,Mailed check,Medium ($35-65),No,3615,0.08178437245531235,0,Very Low Risk
6728-VOIFY,63,One year,96.0,6109.75,Fiber optic,Electronic check,Premium (>$95),No,5016,0.3932679603591454,0,Low Risk
4891-NLUBA,61,Two year,61.45,3751.15,DSL,Bank transfer (automatic),Medium ($35-65),No,5063,0.009694733058301028,0,Very Low Risk
8969-PRHFK,18,One year,19.65,411.25,No,Mailed check,Low (<$35),No,4695,0.035895825002927734,0,Very Low Risk
0661-KQHNK,6,One year,19.0,105.5,No,Credit card (automatic),Low (<$35),No,5518,0.06347412607754596,0,Very Low Risk
8709-KRDVL,33,Month-to-month,100.0,3320.6,Fiber optic,Electronic check,Premium (>$95),No,4643,0.7391350177737691,1,Medium Risk
1427-VERSM,56,Month-to-month,98.7,5669.5,Fiber optic,Electronic check,Premium (>$95),No,5141,0.4183085672306792,0,Low Risk
9801-NOSHQ,23,One year,19.8,465.45,No,Mailed check,Low (<$35),No,3058,0.036002844234201976,0,Very Low Risk
6339-YPSAH,9,Month-to-month,73.8,704.3,Fiber optic,Electronic check,High ($65-95),No,4895,0.7876461179262635,1,High Risk
2159-TURXX,5,Month-to-month,20.05,95.55,No,Credit card (automatic),Low (<$35),No,2483,0.21805520169443696,0,Very Low Risk
1548-FEHVL,61,Month-to-month,106.2,6375.2,Fiber optic,Electronic check,Premium (>$95),No,6298,0.3927771970429845,0,Low Risk
3795-CAWEX,70,Two year,116.55,8152.3,Fiber optic,Credit card (automatic),Premium (>$95),No,6116,0.043465953260934595,0,Very Low Risk
6215-NQCPY,15,Month-to-month,99.7,1566.75,Fiber optic,Electronic check,Premium (>$95),No,4157,0.7752514587487824,1,High Risk
5647-URDKA,8,Two year,19.7,130.25,No,Mailed check,Low (<$35),No,5962,0.016581238684463005,0,Very Low Risk
2229-DPMBI,8,Two year,19.5,162.15,No,Mailed check,Low (<$35),No,3598,0.03534782829344154,0,Very Low Risk
9626-WEQRM,4,Month-to-month,29.15,110.05,DSL,Mailed check,Low (<$35),No,2657,0.46547183517656565,0,Low Risk
2188-SXWVT,34,One year,55.0,1885.15,DSL,Mailed check,Medium ($35-65),No,4027,0.08671461850655214,0,Very Low Risk
6258-PVZWJ,68,Two year,90.8,6302.85,DSL,Credit card (automatic),High ($65-95),No,4265,0.021621933735657902,0,Very Low Risk
1094-BKOSX,45,One year,51.0,2264.5,DSL,Bank transfer (automatic),Medium ($35-65),No,4534,0.05928476683761085,0,Very Low Risk
6969-MVBAI,9,Month-to-month,90.1,816.8,Fiber optic,Electronic check,High ($65-95),No,2893,0.8579062568137066,1,High Risk
2978-XXSOG,22,Month-to-month,59.05,1253.5,DSL,Mailed check,Medium ($35-65),No,3995,0.2150549388107482,0,Very Low Risk
2342-CKIAO,2,Month-to-month,20.3,41.2,No,Mailed check,Low (<$35),No,5074,0.3533238418362903,0,Low Risk
6953-PBDIN,70,Two year,72.95,5265.55,DSL,Bank transfer (automatic),High ($65-95),No,6466,0.03180539118698682,0,Very Low Risk
3898-BSJYF,10,One year,73.55,693.3,DSL,Credit card (automatic),High ($65-95),No,4434,0.08343746620589146,0,Very Low Risk
3938-YFPXD,72,Two year,84.3,5997.1,DSL,Credit card (automatic),High ($65-95),No,6012,0.026070908415751357,0,Very Low Risk
7696-AMHOD,49,One year,78.0,3824.2,DSL,Credit card (automatic),High ($65-95),No,4200,0.027777684923552953,0,Very Low Risk
2453-SAFNS,54,One year,72.1,3886.05,DSL,Mailed check,High ($65-95),No,4277,0.1173135927676203,0,Very Low Risk
9558-IHEZX,71,Two year,106.75,7283.25,Fiber optic,Credit card (automatic),Premium (>$95),No,5610,0.10157014802155097,0,Very Low Risk
9617-UDPEU,22,One year,19.25,412.55,No,Mailed check,Low (<$35),No,2691,0.04940325758226154,0,Very Low Risk
6340-DACFT,50,Two year,20.55,1070.25,No,Credit card (automatic),Low (<$35),No,4878,0.0037062400559941095,0,Very Low Risk
4955-VCWBI,43,One year,20.0,817.95,No,Mailed check,Low (<$35),No,4882,0.012641008454261344,0,Very Low Risk
6813-GZQCG,45,Two year,24.65,1171.3,No,Credit card (automatic),Low (<$35),No,2194,0.014029758562513334,0,Very Low Risk
7426-GSWPO,64,Month-to-month,103.5,6548.65,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5125,0.3141050933030016,0,Low Risk
3389-KTRXV,23,Two year,23.85,625.65,No,Mailed check,Low (<$35),No,5945,0.030530284908454105,0,Very Low Risk
3118-UHVVQ,68,Two year,25.8,1911.5,No,Credit card (automatic),Low (<$35),No,4747,0.007951239874235483,0,Very Low Risk
3205-MXZRA,26,One year,59.45,1507.0,DSL,Credit card (automatic),Medium ($35-65),No,2074,0.10656285771932246,0,Very Low Risk
8317-BVKSO,14,Month-to-month,20.05,299.3,No,Electronic check,Low (<$35),No,5728,0.14503963323701052,0,Very Low Risk
5702-KVQRD,71,Two year,82.55,5832.65,DSL,Electronic check,High ($65-95),No,4668,0.08500539741264156,0,Very Low Risk
0083-PIVIK,64,One year,81.25,5567.55,DSL,Electronic check,High ($65-95),No,4761,0.10533767911475969,0,Very Low Risk
6169-PGNCD,57,Two year,74.3,4166.35,DSL,Credit card (automatic),High ($65-95),No,5741,0.03881130961105072,0,Very Low Risk
4909-JOUPP,72,Two year,109.7,7898.45,Fiber optic,Credit card (automatic),Premium (>$95),No,4319,0.07930113841077704,0,Very Low Risk
4657-FWVFY,40,Month-to-month,96.35,3915.4,Fiber optic,Credit card (automatic),Premium (>$95),No,2004,0.09968790662199079,0,Very Low Risk
2257-BOVXD,14,Month-to-month,66.6,979.5,DSL,Credit card (automatic),High ($65-95),No,3516,0.34870973468478916,0,Low Risk
7729-JTEEC,2,Month-to-month,44.5,90.05,DSL,Electronic check,Medium ($35-65),No,5456,0.43200919110636454,0,Low Risk
9696-RMYBA,5,Month-to-month,80.1,398.55,Fiber optic,Mailed check,High ($65-95),No,5225,0.7506607256265468,1,High Risk
8690-UPCZI,29,One year,69.05,1958.45,DSL,Bank transfer (automatic),High ($65-95),No,4459,0.03666316448123494,0,Very Low Risk
9770-LXDBK,3,Month-to-month,20.4,63.15,No,Mailed check,Low (<$35),No,5695,0.32389427918988356,0,Low Risk
4086-WITJG,71,Two year,19.7,1301.1,No,Credit card (automatic),Low (<$35),No,4808,0.0011583181703898706,0,Very Low Risk
8344-WFMFH,9,Month-to-month,50.1,484.05,DSL,Electronic check,Medium ($35-65),No,4738,0.33840541560939186,0,Low Risk
8822-KNBHV,48,One year,83.45,3887.85,DSL,Credit card (automatic),High ($65-95),No,4250,0.15210867660807212,0,Very Low Risk
8404-FYDIB,26,Month-to-month,86.65,2208.75,Fiber optic,Credit card (automatic),High ($65-95),No,4469,0.3784060634807391,0,Low Risk
2791-SFVEW,9,Month-to-month,20.15,238.15,No,Bank transfer (automatic),Low (<$35),No,3772,0.36209571051166356,0,Low Risk
6762-NSODU,46,Two year,19.4,958.15,No,Credit card (automatic),Low (<$35),No,4630,0.0034827447488153967,0,Very Low Risk
9888-ZCUMM,64,Two year,60.05,3845.45,DSL,Bank transfer (automatic),Medium ($35-65),No,4120,0.009273282824661522,0,Very Low Risk
1074-WVEVG,59,One year,20.35,1267.0,No,Mailed check,Low (<$35),No,5757,0.07893081179668164,0,Very Low Risk
9979-RGMZT,7,One year,94.05,633.45,Fiber optic,Mailed check,High ($65-95),No,5545,0.5070862360847063,1,Medium Risk
6437-UDQJM,72,Two year,84.1,6129.65,DSL,Credit card (automatic),High ($65-95),No,4999,0.056768269883292886,0,Very Low Risk
1226-IENZN,16,Month-to-month,78.75,1218.25,Fiber optic,Electronic check,High ($65-95),No,4351,0.7788802126208229,1,High Risk
2108-GLPQB,25,Month-to-month,55.55,1405.3,DSL,Credit card (automatic),Medium ($35-65),No,2950,0.22682257148357213,0,Very Low Risk
5474-LAMUQ,24,One year,20.1,533.9,No,Mailed check,Low (<$35),No,5689,0.024027169383332003,0,Very Low Risk
3468-DRVQJ,10,One year,70.3,676.15,DSL,Electronic check,High ($65-95),No,5496,0.09220935476725362,0,Very Low Risk
1122-YJBCS,69,One year,53.65,3804.4,DSL,Credit card (automatic),Medium ($35-65),No,6092,0.13520631803910427,0,Very Low Risk
4990-ALDGW,57,Two year,20.75,1118.8,No,Mailed check,Low (<$35),No,6271,0.03211009128730196,0,Very Low Risk
4816-OKWNX,50,One year,103.4,5236.4,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5437,0.07639957370259158,0,Very Low Risk
3315-IKYZQ,28,One year,50.8,1386.8,DSL,Mailed check,Medium ($35-65),No,3240,0.03526682573981871,0,Very Low Risk
4747-LCAQL,25,Month-to-month,79.0,1902.0,DSL,Mailed check,High ($65-95),No,5263,0.15198319947345795,0,Very Low Risk
3411-WLRSQ,3,Month-to-month,74.6,239.05,Fiber optic,Bank transfer (automatic),High ($65-95),No,3711,0.6785975280835556,1,Medium Risk
0898-XCGTF,61,One year,96.5,5673.7,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5926,0.35362050988655624,0,Low Risk
8006-PYCSW,2,Month-to-month,20.1,39.8,No,Mailed check,Low (<$35),No,2051,0.3639051493168558,0,Low Risk
8249-THVEC,51,One year,19.4,997.75,No,Mailed check,Low (<$35),No,4025,0.018930321361044184,0,Very Low Risk
8722-PRFDV,71,Two year,77.55,5574.35,DSL,Credit card (automatic),High ($65-95),No,5097,0.019561686461724313,0,Very Low Risk
2164-SOQXL,20,Month-to-month,20.05,406.05,No,Mailed check,Low (<$35),No,2698,0.05927898244074872,0,Very Low Risk
4020-KIUDI,6,Month-to-month,19.85,138.85,No,Credit card (automatic),Low (<$35),No,2186,0.07247620078170465,0,Very Low Risk
5850-BDWCY,6,Month-to-month,20.2,123.65,No,Mailed check,Low (<$35),No,5029,0.31878382652389614,0,Low Risk
2038-YSEZE,29,Month-to-month,67.45,1801.1,DSL,Mailed check,High ($65-95),No,3152,0.12019572094891817,0,Very Low Risk
0827-ITJPH,36,Two year,18.55,689.0,No,Credit card (automatic),Low (<$35),No,5703,0.023378195082254263,0,Very Low Risk
8799-OXZMD,28,Month-to-month,29.75,790.7,DSL,Mailed check,Low (<$35),No,5463,0.41379781846447194,0,Low Risk
1705-GUHPV,63,Two year,24.2,1618.2,No,Mailed check,Low (<$35),No,4948,0.022482821157351836,0,Very Low Risk
4779-ZGICK,48,Two year,23.55,1173.35,No,Mailed check,Low (<$35),No,5019,0.004241359389664947,0,Very Low Risk
0048-PIHNL,49,One year,20.45,900.9,No,Bank transfer (automatic),Low (<$35),No,6061,0.08505536246214325,0,Very Low Risk
3967-KXAPS,72,Two year,92.3,6719.9,DSL,Credit card (automatic),High ($65-95),No,5136,0.01119959655787493,0,Very Low Risk
3704-IEAXF,72,Two year,53.65,3784.0,DSL,Credit card (automatic),Medium ($35-65),No,5498,0.006988192703982178,0,Very Low Risk
6810-VCAEX,47,One year,39.65,1798.65,DSL,Credit card (automatic),Medium ($35-65),No,4670,0.07963731389160716,0,Very Low Risk
0674-EYYZV,1,Month-to-month,54.65,54.65,DSL,Electronic check,Medium ($35-65),No,5882,0.7259715650531396,1,Medium Risk
4480-MBMLB,36,One year,104.8,3886.45,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5319,0.3760303936597644,0,Low Risk
